ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
TREX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.3943,0.2019,161.48,1.6148,570.97,409.49,13.6894,-7.4394,26.1836,-13.3364,20.1,1,7
ORI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.9962,0.2013,226.52,2.2652,453.91,227.39,3.5809,-1.7524,6.7678,-2.9731,14.4,0,9
PPG,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.5125,0.2012,141.99,1.4199,419.03,277.04,6.3469,-4.1303,10.4188,-8.0302,16.6,0,7
BATRK,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,11,6,5,54.55,1.5706,0.2006,208.03,2.0803,572.62,364.59,4.4837,-3.6964,9.454,-5.0731,11.6,0,11
AZZ,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.4029,0.1994,156.32,1.5632,544.34,388.02,6.2839,-5.6472,12.4053,-8.1088,28.5,0,8
SGHT,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.3889,0.1983,115.95,1.1595,414.12,298.17,55.163,-16.8495,55.163,-19.5471,16.0,0,4
MCS,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,2.1737,0.1966,117.1,1.171,216.87,99.77,2.6247,-5.7692,10.5732,-5.7692,11.8,0,6
MCB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.2798,0.1925,103.78,1.0378,474.67,370.89,30.2916,-7.3017,38.2138,-9.4574,17.7,0,6
DKS,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,1.5012,0.1917,193.94,1.9394,580.92,386.98,14.0146,-3.4679,21.5772,-5.0652,11.7,0,10
ASA,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.4106,0.1901,160.76,1.6076,552.33,391.57,11.3106,-5.5633,20.9077,-7.275,15.3,0,7
STK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.5481,0.1901,141.2,1.412,398.84,257.64,5.7308,-3.3146,9.4862,-7.0054,17.8,0,8
REGN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.5347,0.19,110.05,1.1005,315.85,205.8,4.8892,-3.0288,11.5189,-4.4222,10.7,0,7
RJF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,1.4775,0.1897,21.43,0.2143,66.31,44.88,3.242,-1.781,3.242,-1.781,11.0,0,2
SNDA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2551,0.1882,76.09,0.7609,374.42,298.33,21.2088,-8.9018,21.2088,-12.4306,38.8,1,3
UI,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.4903,0.1879,143.31,1.4331,435.63,292.32,13.2592,-5.1684,18.7872,-7.6241,19.8,0,6
BKNG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,12,4,8,33.33,1.4397,0.1877,264.09,2.6409,864.66,600.57,8.6256,-3.1364,12.5101,-7.1576,13.4,0,12
ATEC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,1.3839,0.1865,179.52,1.7952,647.18,467.66,18.7601,-6.1574,36.0265,-10.7123,17.6,1,10
WOLF,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2155,0.1864,73.65,0.7365,415.47,341.82,50.36,-12.9238,50.36,-16.0015,33.0,2,2
NECB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,12,7,5,58.33,1.6141,0.1859,215.08,2.1508,565.3,350.22,3.3677,-2.6242,5.8736,-3.5526,11.4,0,12
OBT,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.3357,0.1857,135.89,1.3589,540.63,404.74,17.4724,-3.6234,26.0331,-7.0255,15.4,0,8
BMI,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,1.6491,0.1843,215.06,2.1506,546.39,331.33,6.4829,-2.876,13.2321,-4.9956,10.6,0,11
MTD,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.6466,0.184,144.46,1.4446,367.89,223.43,10.3531,-2.5179,14.8451,-5.2129,13.6,1,8
TXNM,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.5804,0.1821,72.98,0.7298,198.72,125.74,4.4155,-1.1125,4.4155,-2.3381,11.2,0,4
OPY,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.4419,0.1815,145.02,1.4502,473.16,328.14,10.8938,-4.163,24.818,-7.5496,15.8,1,7
EMR,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.5262,0.1786,135.5,1.355,393.02,257.52,4.9921,-2.6474,15.999,-4.6356,13.1,0,8
NTRS,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.2872,0.1778,89.35,0.8935,400.5,311.15,11.8502,-5.9633,17.652,-6.5865,27.0,0,5
MUA,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2348,0.1778,71.68,0.7168,376.98,305.3,12.9787,-4.345,12.9787,-4.815,60.2,1,3
SPHR,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,1.2446,0.1749,104.51,1.0451,531.81,427.3,24.5991,-6.5429,24.7147,-10.3915,11.5,0,8
EPAM,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.2919,0.1711,102.62,1.0262,454.22,351.6,20.5797,-8.7136,27.5483,-13.1583,22.3,1,5
ESE,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,12,5,7,41.67,1.5221,0.1686,257.88,2.5788,751.8,493.92,7.731,-3.826,21.0713,-6.5476,10.8,0,12
REAL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2256,0.1683,67.5,0.675,366.68,299.18,70.068,-20.8071,70.068,-24.6714,21.8,0,4
RKT,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.4127,0.1674,164.83,1.6483,564.21,399.38,17.5822,-6.6768,43.2373,-12.0067,15.6,0,9
FBNC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,1.2834,0.167,114.07,1.1407,516.51,402.44,17.3864,-5.2288,26.1305,-8.1185,18.6,0,7
IDR,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.3956,0.1668,90.3,0.903,318.58,228.28,17.0178,-7.591,24.2884,-10.9024,29.4,0,5
ADUS,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.6828,0.163,120.97,1.2097,298.14,177.17,5.8339,-2.8183,7.5988,-5.6709,12.4,0,7
BME,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.0202,0.1629,8.21,0.0821,414.56,406.35,6.5181,-3.3293,9.013,-4.7747,21.3,0,6
UVE,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.0572,0.1629,28.58,0.2858,528.01,499.43,15.2099,-6.712,18.0828,-9.5841,13.2,1,7
OPK,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,1.1559,0.1602,47.97,0.4797,355.64,307.67,51.5152,-16.0425,51.5152,-20.2614,40.3,0,3
EXP,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,14,5,9,35.71,1.3173,0.1594,220.99,2.2099,917.4,696.41,10.5405,-4.6213,14.3752,-9.7061,10.9,0,14
PBI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,1,6,14.29,1.2641,0.1583,110.27,1.1027,527.73,417.46,49.4949,-6.1478,49.4949,-9.4241,18.9,1,6
JAMF,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,1.1751,0.157,34.58,0.3458,232.11,197.53,10.2158,-9.2887,11.5724,-9.5951,26.0,0,4
OLLI,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,1.4855,0.1558,129.76,1.2976,397.03,267.27,7.5486,-6.2637,14.4538,-11.4919,14.3,0,9
UUUU,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.4737,0.1545,144.83,1.4483,450.59,305.76,13.1916,-6.9108,28.3531,-11.5979,13.2,1,8
NET,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,1.3526,0.1537,94.55,0.9455,362.7,268.15,21.2737,-6.9596,27.1912,-14.489,16.4,0,7
GDDY,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.3984,0.1535,187.15,1.8715,656.86,469.71,10.4545,-3.5745,19.8283,-5.5036,12.7,0,9
APO,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,13,5,8,38.46,1.5137,0.1512,194.95,1.9495,574.47,379.52,7.8683,-3.2379,15.1784,-8.3264,10.5,0,13
AEF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.301,0.1497,93.2,0.932,402.8,309.6,8.688,-3.5831,14.0496,-3.9359,24.2,0,5
WDC,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,1.3557,0.1422,129.27,1.2927,492.71,363.44,6.6487,-6.5248,10.2557,-9.6595,17.0,0,9
SEIC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,1.3974,0.1408,196.34,1.9634,690.36,494.02,6.9622,-4.0048,16.3411,-5.5148,14.3,0,10
VMD,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,1.4661,0.1403,199.14,1.9914,626.43,427.29,14.014,-4.3611,44.8718,-7.7701,15.7,0,11
QUAD,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.3583,0.1391,114.44,1.1444,433.8,319.36,27.9624,-9.3213,37.2611,-11.7593,17.5,0,6
HYLN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,1,8,11.11,1.1425,0.1387,115.96,1.1596,929.75,813.79,140.3983,-12.9713,140.3983,-14.9409,17.6,2,7
STBA,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,1.3191,0.1361,63.29,0.6329,261.61,198.32,7.7393,-6.0317,12.5043,-6.1768,15.8,0,4
FICO,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,12,6,6,50.0,1.3326,0.1356,96.78,0.9678,387.79,291.01,5.3762,-3.7368,17.5268,-6.838,14.2,0,12
SPGI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,1.3764,0.1348,99.28,0.9928,363.02,263.74,3.8717,-3.8501,8.8721,-5.4037,23.4,0,8
EZPW,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,1.5172,0.1329,162.29,1.6229,476.06,313.77,10.9171,-3.5927,16.3265,-9.669,8.3,0,10
DAN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.2904,0.1319,103.86,1.0386,461.49,357.63,12.1146,-5.7024,22.7946,-9.7151,20.8,1,7
PRIM,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.199,0.1314,91.45,0.9145,550.93,459.48,9.8893,-5.607,32.6636,-7.8232,16.4,0,9
LAUR,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.2829,0.131,107.22,1.0722,486.2,378.98,7.9053,-3.5728,12.7694,-7.1448,11.0,0,9
CRS,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,14,4,10,28.57,1.5063,0.1307,231.05,2.3105,687.38,456.33,12.6001,-3.4998,16.7513,-7.0424,9.2,0,14
KLAC,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,12,6,6,50.0,1.2729,0.1307,109.42,1.0942,510.35,400.93,6.6501,-4.0865,15.5037,-5.3232,8.5,0,12
DCI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,1.4315,0.1302,169.61,1.6961,562.65,393.04,6.4258,-2.4249,13.6908,-5.4359,9.5,0,11
BBY,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.338,0.1295,105.18,1.0518,416.36,311.18,8.7751,-4.2161,13.2381,-8.2344,14.0,1,7
TROX,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.3446,0.1284,95.99,0.9599,374.58,278.59,11.9657,-8.018,16.6783,-9.2142,23.3,0,6
BATRA,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,10,5,5,50.0,1.4659,0.1277,136.88,1.3688,430.69,293.81,3.912,-2.8976,10.2521,-6.2151,10.2,0,10
ARVN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,1,6,14.29,1.207,0.127,116.77,1.1677,680.75,563.98,98.3316,-12.4483,98.3316,-14.306,21.4,0,7
TNDM,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2174,0.1235,61.55,0.6155,344.66,283.11,46.9948,-9.5102,46.9948,-10.5182,25.0,1,3
ASGI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.2283,0.1206,70.59,0.7059,379.78,309.19,4.4565,-2.8956,8.9406,-3.4196,25.0,0,6
XERS,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.4169,0.1201,149.98,1.4998,509.76,359.78,21.1814,-12.2765,32.9268,-13.3091,12.9,0,7
C,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,1.1458,0.1187,73.16,0.7316,574.94,501.78,12.0244,-6.0468,21.3176,-7.5036,19.6,0,7
ABNB,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.3512,0.1182,129.53,1.2953,498.4,368.87,12.0964,-4.9934,23.1447,-13.2306,18.0,0,9
FROG,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.3221,0.1175,133.66,1.3366,548.57,414.91,15.4296,-6.6605,25.4167,-11.0864,18.2,0,9
FMBH,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.1771,0.1172,66.9,0.669,444.59,377.69,8.266,-5.5339,13.2231,-7.3573,14.9,0,7
MATX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,2,8,20.0,1.2328,0.1165,117.28,1.1728,621.0,503.72,14.7236,-3.7893,16.0324,-7.0002,10.7,1,9
MYRG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,5,5,50.0,1.3595,0.1157,96.04,0.9604,363.2,267.16,4.5888,-3.2704,12.0243,-6.4409,12.1,0,10
IQV,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,1.2818,0.1155,87.49,0.8749,397.93,310.44,5.3102,-6.3719,10.9353,-9.8108,21.0,0,8
WAFD,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.2338,0.1149,106.3,1.063,561.0,454.7,9.9905,-5.3845,14.016,-8.0068,14.4,0,8
USFD,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,12,4,8,33.33,1.2579,0.1119,143.18,1.4318,698.3,555.12,9.0385,-3.451,18.607,-6.3951,12.0,0,12
EYE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,1.1577,0.111,93.44,0.9344,686.08,592.64,26.9459,-6.7845,33.9423,-10.4928,30.7,2,7
WTS,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,1.3286,0.1093,133.72,1.3372,540.67,406.95,7.7976,-2.7689,14.0366,-4.9093,10.5,0,11
DFIN,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,12,6,6,50.0,1.3575,0.1076,169.93,1.6993,645.31,475.38,6.4075,-5.1525,28.3036,-13.0793,12.2,0,12
RLAY,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.1818,0.1067,71.99,0.7199,467.98,395.99,17.0149,-14.2211,35.8402,-17.6426,15.0,0,8
TXRH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,11,3,8,27.27,1.3039,0.1054,123.39,1.2339,529.35,405.96,10.4941,-2.803,16.665,-7.5129,11.3,0,11
KAI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,6,4,60.0,1.4773,0.1053,104.51,1.0451,323.46,218.95,2.5215,-3.6112,8.1629,-6.4711,11.2,0,10
NEO,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,1.0409,0.1047,24.86,0.2486,632.03,607.17,43.014,-9.2111,61.9704,-14.9717,19.0,1,8
TDY,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,1.224,0.1025,68.81,0.6881,376.01,307.2,8.4955,-2.2818,9.2499,-4.9997,10.0,0,8
ECL,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,1.2502,0.1007,94.91,0.9491,474.31,379.4,3.8369,-5.4722,12.6328,-6.0247,19.7,1,8
CDW,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,13,6,7,46.15,1.3213,0.1007,141.23,1.4123,580.78,439.55,4.4233,-2.6018,9.5993,-4.2097,10.5,0,13
UAL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,12,7,5,58.33,1.331,0.0984,133.53,1.3353,536.99,403.46,5.5363,-6.4279,9.7365,-9.8795,15.1,1,11
SKYW,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,1.0241,0.0977,15.96,0.1596,677.95,661.99,16.9943,-7.5828,31.9948,-9.5012,13.0,0,10
AIZ,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,1,5,16.67,1.286,0.0932,69.33,0.6933,311.78,242.45,14.9739,-2.1607,14.9739,-4.6408,22.0,0,6
TTMI,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.3172,0.0921,123.03,1.2303,510.89,387.86,10.1322,-4.1076,23.0999,-7.2225,12.7,0,9
ALK,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.152,0.0906,63.48,0.6348,481.17,417.69,10.4201,-7.4017,17.1293,-8.1353,27.1,1,6
IDYA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.2823,0.09,99.24,0.9924,450.78,351.54,12.6136,-8.9429,24.172,-13.9728,17.6,0,9
PCVX,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,13,5,8,38.46,1.3027,0.0879,129.48,1.2948,557.29,427.81,13.2624,-5.0136,33.2435,-8.9705,10.3,0,13
CL,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.2516,0.0871,86.81,0.8681,431.82,345.01,3.6201,-1.8985,6.8133,-3.2797,12.1,0,9
MUC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,1.1658,0.087,63.15,0.6315,444.0,380.85,11.2462,-2.7805,11.2462,-3.363,44.8,0,5
NRG,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,13,7,6,53.85,1.2541,0.0869,109.98,1.0998,542.79,432.81,3.8978,-3.6752,7.921,-5.5224,12.8,1,12
OVV,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2605,0.0868,62.39,0.6239,301.86,239.47,19.3548,-5.6425,19.3548,-9.0647,10.8,0,4
PIPR,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.1665,0.0862,87.38,0.8738,612.11,524.73,12.2885,-5.4513,21.6642,-7.9918,15.0,0,9
NEU,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,12,5,7,41.67,1.1036,0.086,57.25,0.5725,609.63,552.38,5.1213,-3.7183,11.8081,-5.9642,16.8,1,11
MEDP,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,1.3053,0.0857,87.2,0.872,372.85,285.65,5.3238,-4.0269,11.9572,-9.291,15.3,0,11
MCHP,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,6,5,54.55,1.2817,0.0854,112.9,1.129,513.74,400.84,6.1357,-4.4199,12.2344,-5.7754,9.4,0,11
GNTX,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,2,7,22.22,1.1683,0.0851,76.08,0.7608,528.18,452.1,12.2552,-3.2702,14.6181,-7.1063,12.1,0,9
GLSI,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.1747,0.0846,49.96,0.4996,335.97,286.01,14.4421,-15.7226,30.0542,-22.5054,14.7,0,6
ICE,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,10,5,5,50.0,1.2355,0.0843,83.33,0.8333,437.11,353.78,3.3384,-2.8026,8.7267,-4.7934,14.7,1,9
LSCC,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,13,4,9,30.77,1.3005,0.0826,177.33,1.7733,767.46,590.13,16.2071,-6.0668,26.8419,-11.537,11.2,1,12
FIBK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.2849,0.0824,94.8,0.948,427.6,332.8,9.3295,-4.7412,19.0439,-9.0344,20.2,1,7
ICUI,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.1648,0.0824,46.25,0.4625,326.85,280.6,12.7248,-6.9421,15.8302,-8.7421,22.6,1,4
PFS,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,0.9093,0.0813,-27.16,-0.2716,272.14,299.3,8.7826,-6.3293,11.6802,-6.9867,20.8,0,5
RRR,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,1.3112,0.0811,73.84,0.7384,311.09,237.25,3.8876,-4.094,7.3635,-8.7234,14.2,0,9
CDNA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.1046,0.081,31.17,0.3117,329.3,298.13,50.4775,-12.3171,50.4775,-12.3878,32.8,0,4
ARES,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,13,6,7,46.15,1.2764,0.0807,108.85,1.0885,502.63,393.78,5.8253,-3.0196,14.5733,-5.8543,10.0,0,13
WEX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,1.1343,0.0807,42.33,0.4233,357.46,315.13,4.8904,-3.55,9.2378,-6.9957,12.4,0,10
MRVL,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,1,6,14.29,1.2206,0.0802,105.97,1.0597,586.4,480.43,33.6857,-7.2012,33.6857,-12.2264,18.0,0,7
CTGO,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,1.2337,0.08,58.74,0.5874,310.05,251.31,19.0419,-5.5423,19.0419,-8.8847,12.6,1,4
SCSC,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.1672,0.0799,47.85,0.4785,333.96,286.11,8.8635,-3.7087,16.1396,-5.0151,9.7,0,6
MDGL,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.0418,0.0793,20.51,0.2051,511.45,490.94,17.0065,-10.5557,35.0227,-12.6558,9.4,1,8
ECPG,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.1466,0.0786,45.93,0.4593,359.3,313.37,7.5784,-5.9747,8.774,-7.9795,17.2,0,6
DECK,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,14,7,7,50.0,1.2688,0.0769,121.66,1.2166,574.18,452.52,5.697,-4.4078,15.5693,-10.3216,11.2,0,14
KSS,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.1022,0.0767,43.48,0.4348,468.82,425.34,21.1167,-9.8334,23.7901,-11.8485,24.7,1,5
ORA,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,10,3,7,30.0,1.1354,0.0756,66.03,0.6603,553.6,487.57,12.4144,-3.8404,12.7417,-6.799,10.7,1,9
BRK-A,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,1.4082,0.0756,20687.16,206.8716,71364.0,50676.84,3.1541,-2.4529,9.349,-3.2664,10.2,0,9
ARLO,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.2055,0.0748,83.68,0.8368,490.88,407.2,10.3176,-7.61,35.7664,-10.4813,13.1,1,8
