ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
NTRA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,16,6,10,37.5,2.6805,0.397,591.48,5.9148,943.44,351.96,10.8053,-2.341,24.5481,-6.7285,10.0,0,16
OFIX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,2.0284,0.3967,283.66,2.8366,559.48,275.82,13.9865,-5.716,19.1837,-9.5312,8.7,0,7
LEGH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,5.6545,0.3957,296.26,2.9626,359.91,63.65,6.1391,-1.3718,18.013,-1.5655,21.3,0,7
JANX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,1.6451,0.3954,422.15,4.2215,1076.51,654.36,62.483,-11.3114,184.1667,-29.2702,11.6,0,10
C,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,17,10,7,58.82,2.3199,0.394,530.83,5.3083,933.01,402.18,4.8791,-2.3446,14.8125,-4.2264,10.4,0,17
HP,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,9,7,2,77.78,2.7897,0.3936,352.0,3.52,548.68,196.68,6.3452,-7.0109,27.0718,-7.3283,19.4,0,9
PEPG,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,1.7723,0.3932,325.13,3.2513,746.1,420.97,63.4433,-10.9913,126.2626,-16.9191,8.2,0,8
DINO,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,7,2,5,28.57,1.8746,0.3904,271.76,2.7176,582.5,310.74,21.3907,-3.8215,29.9637,-7.2092,14.4,0,7
LXFR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,2.5124,0.3894,469.68,4.6968,780.24,310.56,10.292,-3.3601,23.5174,-6.3215,17.7,0,11
MDB,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.5943,0.3884,285.22,2.8522,765.14,479.92,28.2822,-7.5888,75.3614,-8.7026,20.2,1,8
CVCO,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,2.6061,0.3872,404.14,4.0414,655.77,251.63,6.4082,-3.1804,20.239,-5.67,12.2,0,12
DFP,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,8,5,61.54,3.3456,0.3856,510.16,5.1016,727.66,217.5,1.5998,-0.8782,5.9731,-1.6275,9.6,0,13
MSGE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,2.0098,0.3854,270.36,2.7036,538.1,267.74,8.1342,-5.2246,12.0745,-6.612,10.7,0,7
ASAN,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,9,2,7,22.22,1.2757,0.3851,167.15,1.6715,773.38,606.23,35.56,-7.7274,70.5929,-9.8204,10.8,0,9
GPOR,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,2.3599,0.3838,350.52,3.5052,608.27,257.75,6.651,-3.9524,17.9356,-7.5955,12.7,0,10
ORIC,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,3.6935,0.3818,440.69,4.4069,604.3,163.61,11.5943,-6.242,38.7443,-7.9749,11.6,0,11
MAIN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,10,5,66.67,3.2699,0.3816,499.41,4.9941,719.42,220.01,2.5932,-1.3622,8.5042,-2.8968,10.8,0,15
ODC,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.9525,0.3806,414.87,4.1487,850.42,435.55,9.8541,-3.8107,28.0609,-5.269,12.0,0,11
ACAD,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,2.3052,0.3805,345.97,3.4597,611.04,265.07,10.0007,-3.7174,27.8504,-6.7628,14.3,0,10
OCGN,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,2.2122,0.3804,299.7,2.997,546.94,247.24,11.7042,-10.7214,29.7521,-13.2602,9.1,0,8
UBER,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,2.2026,0.38,483.38,4.8338,885.34,401.96,13.1232,-3.6219,21.3325,-6.6791,10.9,0,11
ELF,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.8903,0.3788,375.43,3.7543,797.11,421.68,23.4941,-6.3549,74.068,-11.4775,12.7,1,10
MOFG,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,2.4467,0.3777,242.64,2.4264,410.36,167.72,7.1076,-3.3962,14.5778,-7.4474,13.2,0,8
GNRC,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,2.5571,0.3766,415.44,4.1544,682.25,266.81,6.8531,-5.3246,15.3713,-8.8882,11.1,0,11
DRS,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,2.9362,0.3758,504.37,5.0437,764.87,260.5,5.8985,-2.447,11.3544,-3.5753,10.4,0,15
KFS,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,2.1367,0.3746,394.98,3.9498,742.46,347.48,19.4896,-3.0671,56.106,-5.2854,8.4,0,10
GHC,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,13,8,5,61.54,2.2529,0.3743,354.88,3.5488,638.13,283.25,4.2565,-3.4148,17.4028,-6.0825,10.5,0,13
SBH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,1.8056,0.3742,328.72,3.2872,736.78,408.06,27.41,-6.1941,54.5825,-10.9661,12.9,0,8
DLO,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,1.8203,0.3722,286.98,2.8698,636.84,349.86,13.776,-6.5474,30.742,-9.4225,18.5,1,7
INNV,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,1.7797,0.3721,176.17,1.7617,402.12,225.95,30.2725,-9.3875,32.5714,-13.4887,33.6,0,5
VAC,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.6697,0.3717,267.32,2.6732,666.48,399.16,17.7093,-5.5852,24.4038,-8.0155,19.1,2,6
BOOT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,15,6,9,40.0,2.9016,0.371,513.27,5.1327,783.18,269.91,12.9531,-2.3131,41.8855,-6.9284,11.2,0,15
USFD,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,2.0668,0.3709,430.44,4.3044,833.94,403.5,6.5041,-2.3046,14.5455,-4.4722,11.1,0,14
AMAT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,1.8895,0.3695,488.03,4.8803,1036.7,548.67,9.2588,-5.095,17.2075,-9.5751,11.1,0,14
ROST,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,2.0376,0.3674,330.91,3.3091,649.84,318.93,4.297,-2.5553,9.8333,-3.7483,14.2,0,12
RBC,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,2.5776,0.3657,355.66,3.5566,581.1,225.44,4.6387,-2.2643,8.5628,-3.2197,11.3,0,12
DV,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,4,2,2,50.0,1.6489,0.3649,135.51,1.3551,344.34,208.83,10.1046,-7.0095,16.4981,-7.6729,31.0,2,2
IIIV,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,2.0937,0.3634,352.06,3.5206,673.96,321.9,7.1119,-5.4296,17.4538,-7.3061,12.9,0,10
W,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,1.9745,0.3616,429.87,4.2987,870.98,441.11,22.9156,-6.3478,67.8825,-10.3852,13.2,0,12
POWL,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,2.0377,0.3613,512.29,5.1229,1005.96,493.67,18.8302,-8.2721,44.1083,-14.8118,13.1,0,14
NPO,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,3.0717,0.3603,384.72,3.8472,570.42,185.7,4.7987,-2.9932,10.4496,-5.0783,11.6,0,11
OVV,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,2.4459,0.3589,356.31,3.5631,602.73,246.42,6.8575,-3.0043,22.162,-6.348,14.3,0,10
EXPE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,2.7558,0.357,404.93,4.0493,635.55,230.62,5.7944,-3.3326,14.9305,-7.9292,14.7,0,12
CVGW,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,2.3369,0.3556,227.54,2.2754,397.74,170.2,6.6466,-3.6175,17.181,-7.4768,14.9,1,6
HOG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,2.0019,0.3547,171.89,1.7189,343.46,171.57,13.8651,-3.4408,19.64,-6.9045,27.8,0,5
FFC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,2.4004,0.354,359.52,3.5952,616.25,256.73,2.5473,-1.0595,9.2777,-1.8176,9.8,0,10
IIM,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,2.1672,0.3529,322.82,3.2282,599.39,276.57,3.4651,-0.8944,6.518,-1.677,12.9,0,9
SGHT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,2.3649,0.3525,342.64,3.4264,593.68,251.04,14.9851,-10.2196,39.3235,-17.124,13.4,0,9
OPLN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,2.3894,0.3507,509.3,5.093,875.86,366.56,6.4533,-2.8683,12.8946,-5.9433,11.4,0,14
LIND,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,2.5231,0.35,388.17,3.8817,643.02,254.85,9.134,-7.6216,22.1356,-11.619,12.5,0,10
RMNI,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,2.286,0.3498,279.47,2.7947,496.79,217.32,18.4161,-6.4866,32.1429,-12.0922,13.6,0,7
BWMN,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,2.3037,0.3495,373.48,3.7348,659.96,286.48,8.9265,-5.4129,16.4469,-11.5665,12.9,0,10
CTOS,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.6286,0.3493,232.32,2.3232,601.93,369.61,24.9786,-4.852,39.7468,-12.4481,13.8,0,9
RS,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,5,4,1,80.0,3.076,0.3487,182.19,1.8219,269.95,87.76,3.0694,-3.7167,7.0222,-3.7167,10.6,0,5
KLIC,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,2.0618,0.3479,322.64,3.2264,626.49,303.85,9.1177,-8.2012,19.72,-9.2402,21.2,1,7
IRON,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,1.9014,0.3476,298.39,2.9839,629.42,331.03,21.8527,-4.7729,33.909,-9.1159,12.6,1,9
DUOL,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,1.5594,0.3461,234.36,2.3436,653.3,418.94,13.4492,-8.8765,36.9622,-17.0262,12.1,0,11
DFIN,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.8997,0.3433,288.17,2.8817,608.45,320.28,15.6714,-2.8577,40.4413,-4.3143,13.0,1,7
RZLT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,1.9578,0.343,439.86,4.3986,899.12,459.26,41.8263,-8.913,172.6531,-16.754,14.4,0,14
UTHR,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.8933,0.3426,464.45,4.6445,984.35,519.9,9.5814,-4.4028,36.4051,-9.7383,10.9,0,13
AMGN,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,1.9601,0.3424,371.77,3.7177,759.0,387.23,7.9421,-2.4761,13.538,-4.8379,11.8,0,11
LDI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.5947,0.342,259.26,2.5926,695.19,435.93,35.1361,-12.6248,53.6481,-19.3182,10.5,0,8
AQST,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,2.8671,0.3414,400.05,4.0005,614.31,214.26,14.8993,-4.7333,36.3636,-13.173,11.9,0,11
TRIP,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.6856,0.3404,222.13,2.2213,546.14,324.01,13.1845,-4.6209,20.1543,-9.4521,15.6,0,8
DOV,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,2.5952,0.3393,462.35,4.6235,752.18,289.83,5.1834,-1.5461,12.5192,-3.5789,15.3,1,12
MTB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,10,4,71.43,2.917,0.3391,435.48,4.3548,662.65,227.17,3.2428,-2.6201,7.6649,-3.954,11.6,0,14
PNW,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,13,8,5,61.54,2.6824,0.3365,479.58,4.7958,764.63,285.05,3.0716,-1.939,9.8303,-3.3396,11.8,0,13
BCAL,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,6,5,1,83.33,1.5927,0.3364,156.08,1.5608,419.42,263.34,5.1336,-14.3544,10.5625,-14.3544,23.0,0,6
NDAQ,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,2.1589,0.3364,439.01,4.3901,817.83,378.82,5.224,-1.72,15.1804,-3.2854,11.7,0,15
ZURA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,1.6273,0.3361,213.24,2.1324,553.15,339.91,25.6224,-13.9397,64.6288,-20.0632,7.3,1,6
NTRS,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,6,9,40.0,1.8859,0.3347,424.91,4.2491,904.57,479.66,7.1199,-2.3663,14.882,-4.3858,10.0,0,15
VCEL,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.4358,0.3303,183.96,1.8396,606.04,422.08,17.7236,-6.1179,25.3863,-9.4916,20.1,1,7
CFFN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,6,2,75.0,2.9686,0.3285,259.62,2.5962,391.5,131.88,3.2918,-4.0236,6.4298,-6.9014,14.1,0,8
RCL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,16,7,9,43.75,2.8586,0.3281,498.08,4.9808,766.07,267.99,7.0103,-2.1626,18.9554,-6.3091,12.1,0,16
TRST,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.8126,0.3269,293.19,2.9319,654.0,360.81,8.4061,-3.1806,10.976,-5.9028,14.2,0,10
EE,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.7811,0.3261,420.85,4.2085,959.62,538.77,12.6833,-4.4805,24.5,-7.2693,12.2,0,13
CRF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,1.7735,0.3259,297.34,2.9734,681.75,384.41,2.8674,-1.8332,6.6207,-3.0108,11.6,0,12
TNC,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,6,1,5,16.67,1.3564,0.3258,174.97,1.7497,665.84,490.87,25.1082,-5.014,25.1082,-7.6993,39.3,0,6
CASH,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,2.1605,0.3255,426.4,4.264,793.83,367.43,5.4993,-2.8961,16.8047,-4.3489,10.5,0,13
ATEC,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.7199,0.325,308.28,3.0828,736.49,428.21,14.7063,-5.0528,23.8834,-7.45,12.1,0,11
VRT,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,14,8,6,57.14,1.9252,0.324,467.76,4.6776,973.31,505.55,11.8971,-7.668,24.6694,-22.0083,13.6,0,14
HDSN,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,2.1347,0.3235,226.75,2.2675,426.59,199.84,6.699,-4.0303,15.2886,-5.823,10.5,0,8
SO,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,2.464,0.3209,475.48,4.7548,800.26,324.78,3.4572,-1.6594,8.35,-4.0713,11.0,1,13
MNKD,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,2.1211,0.3208,305.07,3.0507,577.18,272.11,8.5239,-5.5864,23.3333,-9.2437,11.2,0,10
NXDR,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,1.9184,0.3207,342.79,3.4279,716.04,373.25,22.7036,-5.2926,32.2981,-11.3773,13.5,0,10
VYX,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,6,3,3,50.0,1.7733,0.3206,191.96,1.9196,440.18,248.22,12.8906,-5.4306,35.6112,-7.2977,16.5,0,6
TRMB,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,1.7598,0.3191,356.57,3.5657,825.88,469.31,8.5251,-2.9535,13.0228,-5.0776,11.1,0,12
MYRG,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.8661,0.3183,392.49,3.9249,845.65,453.16,11.2883,-3.9432,28.8596,-6.5582,9.7,0,13
FEIM,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,1.6682,0.3183,371.3,3.713,926.99,555.69,18.8971,-6.6169,45.5836,-10.5781,8.7,0,14
ADX,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,16,10,6,62.5,2.4137,0.3177,412.81,4.1281,704.81,292.0,2.2563,-1.1634,7.0984,-2.7029,11.4,0,16
ELA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,2.0402,0.3166,361.2,3.612,708.44,347.24,8.4519,-6.1117,22.6667,-11.6901,9.0,0,13
EVR,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,1.9565,0.3162,336.95,3.3695,689.24,352.29,7.6232,-2.9979,16.9458,-6.639,12.8,0,14
NTAP,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,1.4047,0.3159,269.26,2.6926,934.61,665.35,15.936,-3.7111,20.4378,-8.4382,15.2,1,10
PIPR,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,1.7054,0.3146,267.11,2.6711,645.75,378.64,8.5805,-2.9102,28.0217,-6.0832,14.1,0,14
SHC,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.4826,0.3146,250.22,2.5022,768.67,518.45,20.0124,-7.2295,31.1864,-10.0124,24.8,0,8
MATW,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,1.3799,0.3137,154.54,1.5454,561.28,406.74,20.0012,-4.3414,26.4555,-6.5001,13.1,0,8
RSG,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,2.0387,0.313,358.17,3.5817,702.98,344.81,2.7925,-1.6752,7.1121,-2.941,11.4,0,13
AYI,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.8202,0.3104,330.6,3.306,733.65,403.05,8.1658,-3.7294,15.263,-5.9316,13.9,1,10
CCB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,2.1301,0.3084,356.39,3.5639,671.76,315.37,7.3523,-2.9856,18.7823,-6.0293,10.2,0,13
OPK,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,7,5,2,71.43,3.5446,0.3081,223.67,2.2367,311.57,87.9,5.6511,-3.6252,18.5841,-5.1813,16.6,0,7
NPWR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,7,2,5,28.57,1.447,0.307,229.39,2.2939,742.57,513.18,35.5367,-18.6013,52.3096,-23.1848,17.3,0,7
KD,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.8683,0.3068,320.53,3.2053,689.66,369.13,12.1952,-3.7174,27.0062,-6.1344,10.0,0,10
STKL,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,1.7702,0.3066,223.12,2.2312,512.8,289.68,12.9426,-5.8702,29.4118,-8.5778,15.4,1,7
CCL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.9538,0.3052,407.45,4.0745,834.64,427.19,10.6203,-4.224,30.715,-6.7738,12.0,0,13
APO,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,5,10,33.33,1.9515,0.3041,477.85,4.7785,980.04,502.19,10.792,-2.9553,22.5376,-6.0026,10.1,0,15
BA,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,1.6706,0.3035,191.54,1.9154,477.18,285.64,8.397,-5.5967,18.8653,-5.8667,13.9,0,7
TXRH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,14,4,10,28.57,1.9096,0.3033,464.42,4.6442,974.97,510.55,10.4098,-2.4819,17.5143,-5.1646,10.6,0,14
CTGO,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,1.755,0.303,338.98,3.3898,787.98,449.0,18.5061,-7.1796,60.8065,-9.8057,12.4,0,11
CVLG,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,2.7816,0.3029,383.98,3.8398,599.51,215.53,13.2347,-1.427,18.3664,-2.5594,13.1,1,10
TREE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,2,11,15.38,1.609,0.3017,426.97,4.2697,1128.09,701.12,46.0701,-7.3766,89.8442,-14.202,10.5,1,12
LYFT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.52,0.3007,278.85,2.7885,815.14,536.29,23.8847,-7.9541,37.3342,-19.5873,12.7,0,9
JPM,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,16,10,6,62.5,2.5102,0.3006,413.44,4.1344,687.21,273.77,2.7614,-1.6494,7.1566,-3.5195,11.6,0,16
CL,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,13,8,5,61.54,2.0759,0.3002,435.48,4.3548,840.23,404.75,3.2203,-3.0743,10.1098,-3.8488,12.2,1,12
GILD,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,1.9566,0.3002,388.93,3.8893,795.49,406.56,5.1336,-2.5659,9.928,-5.1751,11.9,0,14
NATR,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,2.0577,0.2989,336.67,3.3667,654.96,318.29,8.6429,-4.027,18.7229,-6.3819,11.9,0,11
PSN,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,1.7185,0.2963,398.97,3.9897,954.27,555.3,9.5803,-3.2231,18.5169,-5.7682,14.3,1,12
ALF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,3.214,0.2958,349.5,3.495,507.36,157.86,0.3881,-0.1893,1.1617,-0.5671,8.8,0,12
HII,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,2.168,0.2952,508.59,5.0859,944.02,435.43,5.3706,-3.8521,15.0947,-7.7675,10.7,0,15
INBX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.5774,0.2951,306.92,3.0692,838.45,531.53,28.7857,-9.4971,76.8576,-12.3119,15.9,1,9
NG,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,1.5936,0.2949,306.84,3.0684,823.79,516.95,16.5777,-8.2999,33.7912,-11.8026,13.0,1,11
SPHR,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,16,9,7,56.25,2.1612,0.2949,509.25,5.0925,947.79,438.54,8.9767,-5.4525,19.1882,-8.6685,10.8,0,16
AAMI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,3,9,25.0,1.467,0.2943,203.76,2.0376,640.12,436.36,13.5148,-2.6872,27.5056,-5.1189,12.2,0,12
RNA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,16,6,10,37.5,1.781,0.2938,498.51,4.9851,1136.84,638.33,22.7668,-6.9747,97.5692,-12.6282,11.7,0,16
